user_id,product_id,rating,timestamp
47,32,2,2025-11-01
30,79,5,2025-06-13
94,11,1,2025-04-22
99,49,1,2025-04-07
40,39,2,2024-04-26
74,148,3,2023-11-15
13,142,2,2025-01-10
29,33,3,2024-10-05
44,4,5,2025-01-14
90,141,3,2024-09-09
90,76,3,2024-10-29
54,2,2,2025-04-17
52,90,3,2024-12-12
32,32,3,2024-07-01
40,63,3,2024-07-11
76,123,3,2024-08-30
38,63,2,2024-07-04
27,51,2,2024-03-15
79,98,1,2025-01-22
31,45,1,2024-01-09
55,31,1,2025-05-29
16,117,1,2025-01-29
98,55,4,2024-03-25
54,90,1,2024-04-10
37,52,2,2024-07-17
17,65,1,2024-01-07
58,79,5,2025-09-19
79,113,5,2025-05-20
62,106,5,2024-04-24
13,124,1,2023-12-31
54,74,2,2025-09-08
84,125,3,2025-03-16
60,81,1,2023-12-16
59,122,4,2024-05-30
40,34,3,2025-07-05
6,144,1,2024-08-16
44,129,5,2024-06-26
72,114,1,2025-08-26
74,101,4,2025-02-09
86,126,4,2024-11-18
28,21,4,2025-06-04
85,120,5,2024-06-29
6,111,4,2024-03-29
79,95,3,2025-08-08
44,74,1,2025-02-22
20,142,5,2025-06-03
56,39,3,2024-07-26
43,62,4,2024-09-08
52,144,1,2025-05-20
72,79,4,2025-07-22
89,74,3,2024-12-13
35,96,1,2025-07-11
94,125,3,2024-12-12
100,149,3,2024-05-24
28,147,5,2025-05-31
12,90,4,2025-10-17
76,93,4,2024-12-24
49,36,5,2024-11-04
52,113,2,2025-03-28
1,130,3,2024-12-08
36,76,2,2024-09-07
100,77,3,2024-03-15
29,123,3,2024-06-25
75,4,5,2024-06-03
61,110,5,2024-04-20
100,53,5,2023-12-16
93,70,5,2025-07-25
55,149,4,2025-07-02
96,94,4,2023-11-14
51,37,5,2024-03-08
39,143,1,2024-09-21
97,64,2,2024-11-23
94,23,5,2024-08-29
19,104,3,2024-07-11
63,144,5,2025-09-09
74,53,4,2024-07-24
49,107,1,2024-07-22
59,45,1,2024-01-28
82,7,2,2025-03-15
89,29,5,2025-03-06
78,12,2,2025-09-13
3,24,3,2024-12-14
5,20,4,2025-06-17
37,77,3,2025-11-02
4,9,2,2024-07-11
17,34,3,2024-07-21
21,78,2,2024-12-27
29,14,3,2024-09-19
76,107,1,2024-12-11
83,138,1,2024-04-07
19,52,1,2025-10-04
52,120,5,2024-02-25
23,129,3,2024-09-26
26,149,3,2024-11-23
44,98,3,2025-05-10
19,101,1,2023-12-19
69,30,4,2024-10-19
77,119,1,2025-07-06
85,24,5,2025-10-29
65,11,3,2024-07-22
77,77,5,2024-01-15
6,91,1,2024-10-17
67,73,5,2024-05-16
65,34,3,2024-06-02
90,18,2,2025-09-05
97,48,4,2025-05-19
42,130,1,2024-01-13
10,71,1,2024-08-19
66,145,3,2025-09-25
99,104,3,2024-08-06
25,28,2,2025-05-09
69,87,1,2024-12-01
48,36,5,2024-07-14
34,34,5,2024-09-28
53,122,4,2025-07-06
83,12,2,2025-04-18
25,97,5,2025-06-03
71,115,5,2025-08-31
71,146,4,2025-10-08
64,150,3,2024-06-17
21,14,3,2025-06-19
76,23,4,2024-07-16
46,9,5,2024-10-03
30,37,4,2024-07-22
92,102,5,2024-01-19
72,65,2,2025-06-28
14,43,3,2024-01-25
6,139,4,2023-12-16
1,65,2,2024-09-20
54,136,5,2024-04-04
42,127,1,2025-01-16
15,27,5,2024-10-22
30,84,4,2025-02-19
17,59,1,2024-09-25
33,46,1,2024-02-10
56,63,3,2024-09-21
88,21,1,2023-12-11
86,140,4,2024-12-10
88,145,5,2024-09-25
4,115,5,2024-09-02
31,139,1,2025-05-16
37,10,3,2024-06-29
92,150,2,2024-10-04
71,36,3,2024-05-31
31,121,3,2025-08-05
51,14,4,2023-11-10
9,74,1,2023-12-30
28,84,1,2024-03-11
88,90,4,2025-03-20
5,1,5,2024-07-05
38,106,3,2025-06-20
36,134,2,2024-12-31
70,50,1,2025-08-12
40,95,1,2024-09-18
40,81,2,2025-03-29
39,84,4,2024-03-10
20,71,1,2025-07-20
29,133,3,2024-02-27
72,111,3,2024-08-29
68,74,5,2025-10-20
90,130,3,2023-12-23
18,40,5,2025-05-17
39,132,4,2025-01-06
82,49,2,2025-03-18
53,43,5,2024-06-01
83,43,3,2024-03-02
80,85,3,2025-08-08
13,71,1,2024-10-13
67,70,1,2025-10-19
98,2,4,2024-07-05
77,73,4,2023-11-19
13,147,5,2025-08-22
20,9,1,2025-08-26
97,28,4,2023-12-01
96,38,5,2025-04-25
89,13,3,2024-10-18
95,101,3,2025-07-07
77,150,1,2024-01-05
90,60,5,2024-01-01
87,117,1,2024-02-13
62,10,3,2024-02-15
19,45,1,2025-10-19
43,106,1,2023-12-31
21,26,5,2023-12-17
82,145,5,2024-06-28
89,90,2,2024-10-27
33,125,1,2024-08-08
69,139,2,2024-10-26
80,75,3,2024-07-25
17,96,1,2025-06-21
90,31,2,2025-10-13
71,105,3,2023-11-17
42,2,5,2024-03-29
2,123,1,2025-07-19
79,78,2,2025-10-30
48,139,3,2024-08-04
11,103,2,2025-01-22
34,31,3,2025-07-16
30,100,1,2023-11-23
20,79,1,2025-04-09
55,7,1,2025-04-25
61,135,2,2024-07-21
1,27,4,2024-08-23
6,43,3,2025-10-24
17,104,2,2023-11-24
42,109,5,2024-04-25
59,96,3,2025-05-24
74,25,1,2025-09-05
52,35,5,2025-08-26
55,111,4,2025-09-21
69,50,2,2025-03-12
70,118,5,2025-06-20
46,2,5,2025-04-19
87,76,1,2025-09-15
11,121,1,2024-12-20
58,103,3,2025-09-20
2,64,5,2025-07-30
49,13,4,2025-10-07
25,37,4,2025-08-01
24,65,3,2025-04-17
29,116,3,2024-03-29
45,108,5,2024-05-24
73,111,5,2025-05-17
62,58,3,2024-06-26
6,114,2,2025-01-18
56,47,3,2024-02-05
78,150,4,2024-03-14
67,145,4,2024-05-12
54,34,1,2024-11-23
85,86,1,2024-10-11
62,36,5,2025-06-21
30,100,1,2024-05-16
31,87,2,2025-04-22
28,21,5,2024-02-23
67,108,2,2024-01-05
88,123,4,2023-11-03
4,36,5,2024-06-13
33,141,5,2023-11-18
23,138,2,2025-02-27
99,27,2,2025-08-13
87,150,4,2024-04-01
79,25,2,2025-03-01
8,112,3,2024-11-12
25,51,3,2025-07-18
58,77,5,2024-10-12
90,76,4,2024-04-27
40,111,4,2025-07-18
95,73,4,2025-07-19
39,59,5,2024-10-17
12,107,1,2024-01-08
63,44,3,2025-10-29
41,63,5,2025-02-18
59,116,2,2024-01-20
25,17,2,2025-03-15
92,52,4,2025-07-24
37,56,3,2024-01-14
41,110,3,2024-05-06
95,99,4,2025-08-16
83,24,3,2025-04-24
76,96,4,2025-03-17
90,4,2,2025-04-03
33,17,4,2025-10-22
39,99,2,2024-03-16
7,124,1,2024-02-23
44,10,1,2025-01-22
18,123,3,2024-10-26
83,44,4,2025-03-07
47,67,1,2024-11-27
64,8,1,2025-02-21
53,64,2,2025-02-11
77,58,5,2024-01-29
85,70,3,2024-07-17
12,96,5,2024-08-25
97,106,5,2024-02-25
11,75,5,2024-04-19
17,88,1,2025-02-08
53,21,4,2025-07-17
62,20,2,2025-04-29
63,29,3,2024-06-17
14,22,5,2024-12-10
50,62,1,2024-08-30
73,13,4,2023-12-13
90,112,1,2025-04-17
13,47,1,2025-06-24
75,143,5,2024-07-22
33,107,4,2024-05-21
31,83,1,2024-10-10
11,35,2,2025-01-17
55,30,1,2024-03-24
18,101,2,2025-04-06
77,50,1,2024-03-17
5,111,3,2024-05-19
83,37,2,2024-04-07
30,2,1,2024-03-22
35,99,2,2024-12-28
68,21,5,2024-09-02
75,92,3,2024-03-17
84,109,1,2024-08-12
87,142,5,2024-01-24
11,69,5,2025-09-20
89,141,5,2024-02-29
80,33,1,2025-05-11
4,52,1,2024-04-14
91,45,4,2025-03-25
94,110,2,2024-01-01
49,87,4,2024-07-08
82,96,4,2024-03-11
50,91,3,2025-05-02
5,84,5,2025-05-29
21,116,3,2025-10-26
83,78,3,2024-08-28
42,98,4,2025-09-29
15,107,2,2023-12-17
78,142,5,2023-11-07
92,92,5,2024-12-26
79,19,4,2024-11-01
67,77,5,2025-08-30
36,75,1,2024-10-08
68,98,1,2024-11-13
24,91,4,2025-03-22
83,71,5,2024-04-03
95,131,3,2025-10-21
28,11,5,2025-04-05
65,37,3,2025-01-31
91,149,1,2025-10-25
77,17,3,2025-02-13
21,42,1,2024-04-09
39,51,2,2025-04-01
87,2,4,2025-01-25
65,119,3,2023-11-10
45,49,3,2023-12-25
82,2,1,2025-09-07
86,120,3,2024-03-30
81,13,2,2024-01-14
48,127,2,2023-11-21
85,96,5,2024-07-22
81,42,5,2025-09-03
39,101,4,2024-08-05
38,107,3,2024-02-22
32,35,3,2025-07-14
49,80,5,2024-02-14
66,124,3,2025-04-28
64,8,1,2023-11-17
66,120,2,2025-03-18
78,129,3,2024-05-22
59,145,5,2025-09-13
52,112,4,2024-11-02
41,38,3,2024-05-23
72,93,2,2025-10-01
32,73,4,2024-04-17
55,116,2,2025-10-08
33,14,1,2025-09-10
80,95,2,2024-10-14
45,112,4,2025-04-12
64,48,5,2025-04-30
53,130,4,2024-10-04
10,36,5,2024-04-27
35,70,1,2024-12-19
17,95,2,2024-01-07
30,108,1,2025-05-13
71,111,5,2025-10-10
92,143,5,2024-06-11
62,81,4,2024-05-07
63,51,3,2024-03-05
35,75,4,2025-02-28
35,45,5,2023-12-19
48,59,3,2024-07-08
40,110,2,2025-09-14
55,105,3,2025-05-29
63,58,3,2024-03-01
84,98,3,2024-11-03
20,136,5,2024-05-30
6,14,1,2024-06-10
91,103,5,2024-09-29
51,110,4,2023-11-07
16,83,4,2023-12-16
81,52,1,2024-01-23
96,113,3,2024-03-25
18,88,4,2024-02-02
59,120,4,2024-10-09
72,13,1,2025-10-14
22,115,2,2025-07-28
31,120,2,2024-08-30
97,85,1,2025-06-18
42,81,5,2024-11-19
61,149,2,2024-10-16
17,64,3,2024-01-28
7,47,1,2025-07-02
78,16,4,2025-01-13
27,110,5,2024-08-10
59,148,3,2025-02-12
59,120,3,2024-03-04
21,12,3,2025-09-24
28,27,5,2025-05-08
62,61,4,2024-03-20
97,45,1,2024-02-19
95,26,4,2024-06-30
92,119,1,2025-10-03
68,102,4,2024-03-23
98,71,4,2024-02-25
32,142,1,2025-06-25
72,51,5,2025-06-12
60,140,1,2023-11-04
61,135,5,2024-11-04
87,45,4,2024-05-25
56,148,1,2024-01-19
26,8,1,2024-12-19
45,25,2,2024-03-12
57,27,4,2024-07-21
12,100,1,2025-02-23
62,10,1,2024-06-05
87,32,1,2025-10-10
91,114,2,2024-11-08
45,44,4,2024-05-25
33,95,1,2025-06-09
57,17,1,2024-10-19
85,56,5,2023-11-19
69,53,3,2024-02-12
87,140,4,2023-12-15
60,140,5,2025-01-28
14,89,4,2024-07-03
76,114,5,2025-10-11
65,112,5,2025-01-02
60,105,2,2024-11-20
90,148,5,2024-09-17
58,43,2,2025-04-15
40,99,1,2023-11-24
60,131,5,2025-07-26
63,123,1,2025-09-06
87,41,1,2025-04-05
63,137,4,2025-02-11
15,32,5,2024-02-11
88,76,4,2025-01-30
61,20,4,2024-04-04
74,52,5,2024-05-08
52,132,3,2024-05-04
63,138,4,2025-02-22
72,42,3,2024-09-29
77,140,4,2025-08-02
81,106,5,2024-11-08
98,90,1,2025-03-18
11,42,4,2024-01-24
88,121,2,2025-08-13
43,33,5,2025-08-06
46,1,3,2025-04-20
52,25,2,2024-03-05
14,84,1,2023-12-09
50,55,5,2023-11-15
37,88,1,2023-12-08
21,140,3,2023-11-20
67,145,1,2025-04-18
98,2,5,2024-02-28
67,22,4,2024-02-05
13,31,3,2024-02-20
86,131,4,2025-06-09
34,136,2,2025-01-10
31,14,4,2024-07-09
38,17,4,2024-06-20
15,33,2,2024-03-05
68,141,5,2025-07-21
28,128,5,2024-09-29
68,137,4,2024-05-27
79,127,2,2025-01-25
26,127,2,2024-12-20
89,55,4,2024-07-13
44,33,2,2024-10-23
54,62,4,2025-07-23
3,131,5,2024-08-06
25,52,3,2024-09-01
10,50,1,2024-05-06
43,37,3,2024-06-11
10,148,3,2025-03-13
45,54,1,2024-07-24
58,34,1,2024-05-25
60,28,4,2023-12-25
26,75,3,2024-01-11
63,132,3,2024-05-26
30,146,5,2023-11-12
97,121,3,2025-07-05
28,94,2,2025-06-30
92,34,2,2023-12-06
34,105,5,2025-05-15
93,145,4,2024-05-27
29,114,1,2025-08-21
17,72,4,2025-07-03
8,24,1,2025-03-18
66,62,2,2025-03-22
11,21,2,2024-03-09
58,120,3,2025-02-14
44,45,4,2024-01-21
55,106,4,2023-12-02
24,78,2,2024-05-31
23,52,4,2024-08-13
52,57,4,2024-05-28
70,64,1,2025-03-19
5,110,4,2024-06-25
14,37,2,2023-11-24
63,137,4,2024-04-14
73,65,2,2025-04-11
72,50,4,2023-11-09
100,68,3,2023-12-26
40,140,2,2024-08-05
32,93,3,2024-04-19
86,26,4,2024-09-21
13,72,5,2024-05-20
61,25,1,2024-05-24
95,42,5,2024-08-16
65,38,5,2025-06-25
40,90,5,2025-09-02
76,69,4,2025-06-03
14,88,3,2024-10-13
31,37,3,2025-06-04
48,131,5,2024-05-25
47,131,2,2025-08-29
19,74,1,2025-06-09
28,129,1,2025-02-19
3,65,5,2025-09-15
77,138,4,2025-03-07
12,59,2,2025-07-15
85,40,3,2024-09-04
100,142,1,2024-03-11
50,62,3,2024-06-06
78,61,4,2024-11-19
74,75,3,2024-01-30
90,90,4,2025-10-31
11,119,2,2024-07-07
66,91,2,2024-03-25
94,136,4,2025-02-07
93,87,4,2025-03-30
56,69,1,2025-02-18
77,36,5,2024-09-15
37,2,1,2024-04-09
100,21,1,2025-08-11
85,43,5,2025-10-06
7,48,1,2025-10-05
57,146,4,2024-01-04
32,97,4,2024-02-20
1,35,1,2024-11-25
13,4,5,2024-01-26
26,48,5,2025-05-19
14,46,3,2025-06-19
72,90,3,2025-05-01
96,7,2,2024-03-12
65,19,2,2024-11-24
18,142,2,2025-02-24
67,136,2,2024-04-26
95,87,3,2023-12-12
91,125,5,2024-08-29
62,100,2,2025-09-08
21,59,3,2024-03-21
67,134,4,2025-11-01
8,15,1,2025-10-14
36,101,5,2025-04-09
46,37,3,2025-07-28
83,87,1,2024-07-23
54,92,2,2023-11-19
95,55,2,2024-12-13
62,12,1,2024-03-19
14,108,3,2025-09-15
73,36,5,2024-05-18
88,14,4,2023-11-21
45,26,3,2025-06-19
58,9,1,2024-01-01
20,124,3,2025-11-01
94,30,2,2024-03-04
99,109,4,2024-09-01
35,35,3,2024-02-29
92,82,3,2024-06-17
53,127,1,2024-03-14
20,36,3,2024-07-26
70,39,2,2025-07-04
94,61,2,2024-11-13
70,134,1,2024-06-09
52,25,2,2024-03-12
95,34,4,2025-11-02
55,96,2,2024-01-11
50,102,1,2025-06-05
98,22,1,2025-06-15
28,119,5,2025-05-30
65,24,3,2023-11-28
67,13,2,2025-05-18
98,132,2,2024-11-23
96,132,4,2025-02-05
59,77,3,2025-06-30
84,33,3,2025-10-17
36,64,5,2025-02-10
24,136,5,2025-03-07
31,90,1,2025-08-12
46,139,2,2024-07-04
96,3,2,2025-02-14
81,93,2,2024-05-17
48,145,2,2025-03-22
38,73,4,2025-03-13
91,55,2,2025-08-01
10,20,5,2025-02-16
62,9,1,2025-08-22
64,38,2,2024-03-30
49,58,1,2023-11-03
76,5,1,2023-11-22
89,11,4,2024-01-25
56,40,2,2024-06-17
65,96,3,2024-08-23
60,29,2,2025-03-25
84,12,1,2024-08-13
64,79,2,2025-09-29
20,27,2,2025-10-04
56,104,2,2025-05-12
95,112,4,2025-03-08
76,96,5,2024-02-04
37,132,2,2025-05-29
67,97,3,2023-11-26
53,70,1,2025-06-27
50,108,2,2025-10-05
44,106,5,2024-01-13
29,43,5,2025-05-31
30,57,1,2024-06-29
61,127,2,2024-08-17
96,76,5,2024-01-15
31,54,3,2023-11-14
34,102,5,2025-08-06
61,88,3,2024-07-04
80,82,5,2024-06-10
84,141,1,2024-10-08
49,130,4,2024-10-11
97,14,5,2024-09-30
84,142,3,2025-10-07
62,95,4,2024-08-30
27,138,4,2025-05-08
29,50,5,2024-04-16
35,20,1,2023-12-25
10,120,5,2024-11-11
69,2,3,2024-02-21
48,107,4,2025-09-09
28,81,4,2023-11-15
24,50,5,2025-10-08
20,87,3,2024-10-18
62,142,1,2024-06-26
76,74,4,2025-04-19
20,89,1,2025-01-21
85,105,4,2024-12-21
59,15,2,2025-04-08
60,94,4,2023-12-12
14,11,3,2025-04-28
36,67,4,2025-06-26
95,78,1,2024-08-23
92,128,3,2024-03-22
60,71,5,2024-02-22
80,92,5,2025-03-12
73,99,1,2025-02-04
65,52,1,2024-05-26
18,17,1,2024-04-22
16,77,5,2024-10-17
5,109,1,2024-04-06
57,149,5,2024-08-23
32,65,3,2025-10-10
53,10,5,2024-04-07
23,80,4,2023-12-21
76,34,2,2025-05-18
79,127,5,2025-04-06
99,6,5,2024-02-09
11,115,5,2025-05-07
88,47,5,2025-04-10
94,150,5,2024-03-02
92,16,5,2024-11-07
97,89,2,2025-05-21
62,128,4,2024-07-05
5,92,3,2023-12-26
7,54,4,2025-08-01
69,20,5,2024-10-07
19,79,4,2024-08-22
53,81,5,2025-10-26
44,52,3,2024-03-03
84,124,3,2024-08-10
33,75,3,2025-08-16
8,28,3,2024-03-29
72,65,3,2024-10-29
45,65,3,2024-09-04
18,55,2,2025-08-23
59,146,1,2025-01-25
89,4,1,2024-05-20
83,99,3,2025-04-22
92,89,4,2025-08-18
53,20,4,2025-10-18
19,121,2,2024-06-09
18,15,2,2024-03-26
33,92,3,2023-12-05
37,112,5,2024-07-10
23,111,1,2025-02-05
19,69,3,2024-05-19
28,66,1,2024-07-27
47,127,2,2025-03-26
7,143,5,2024-09-25
9,36,4,2024-03-11
37,71,4,2024-11-11
99,93,1,2024-07-14
96,56,4,2025-06-18
32,73,2,2023-12-13
30,130,2,2025-04-09
70,40,3,2024-09-10
44,142,3,2024-08-17
49,51,4,2023-11-10
53,129,2,2024-05-11
61,71,2,2024-01-17
41,72,2,2024-06-29
32,95,5,2024-01-20
15,137,1,2024-11-09
65,1,5,2025-02-15
76,71,4,2024-08-23
81,99,2,2024-06-26
29,140,4,2025-06-22
34,141,5,2024-09-12
25,82,5,2025-06-04
24,29,4,2024-03-22
30,58,4,2024-10-30
86,49,4,2025-08-10
35,53,2,2024-09-27
77,95,2,2024-07-10
55,132,5,2023-12-02
20,75,1,2024-02-16
95,23,5,2025-02-03
81,30,2,2025-05-20
75,83,3,2024-07-26
3,63,3,2024-01-28
71,50,1,2024-03-11
24,103,3,2024-02-10
78,43,5,2024-03-26
65,42,1,2024-07-25
33,74,5,2025-02-04
46,131,4,2024-06-26
28,147,2,2025-07-26
14,36,1,2024-03-26
51,18,5,2024-07-13
24,8,1,2025-08-20
2,36,5,2025-04-27
60,29,5,2025-06-15
18,4,5,2024-12-26
34,98,4,2024-11-15
3,125,3,2025-10-04
97,69,4,2025-08-21
91,35,2,2025-02-17
64,28,3,2025-08-11
10,103,4,2025-04-07
79,110,3,2024-11-19
6,102,4,2024-08-17
11,79,4,2023-11-23
15,26,4,2024-07-17
49,147,4,2024-03-15
27,21,1,2025-10-03
79,143,5,2023-11-25
70,51,5,2024-07-26
94,49,5,2024-11-22
20,118,2,2024-09-09
62,77,1,2025-04-22
6,70,3,2025-11-02
34,117,3,2025-01-25
18,68,2,2024-05-14
30,114,2,2024-03-14
1,4,4,2025-06-30
85,54,4,2023-11-23
41,149,1,2024-01-29
8,111,1,2024-05-13
27,86,3,2025-02-10
78,112,5,2023-11-11
34,72,4,2025-07-10
1,121,5,2023-11-10
85,41,2,2024-10-31
78,86,3,2025-07-04
7,117,2,2024-12-01
91,66,3,2024-07-25
1,43,4,2023-12-09
72,48,5,2025-06-07
15,79,4,2024-10-09
17,41,5,2024-02-05
85,134,5,2024-03-11
24,72,2,2024-04-11
2,51,1,2024-01-11
6,132,3,2024-08-23
16,114,3,2024-03-27
23,107,3,2024-03-30
76,56,5,2024-01-26
81,115,5,2024-05-04
98,134,3,2024-04-08
70,36,5,2025-07-04
67,143,5,2024-09-25
50,117,2,2024-08-10
15,133,3,2025-10-08
86,129,1,2024-12-19
55,64,3,2024-04-29
8,141,1,2024-10-26
82,123,5,2025-08-16
56,53,2,2024-01-11
76,47,5,2025-05-18
79,135,1,2025-08-19
68,100,2,2025-02-01
91,54,5,2025-10-11
90,25,1,2024-06-03
7,50,5,2023-12-25
51,86,1,2025-04-08
5,100,4,2024-09-14
84,87,3,2024-06-12
44,26,5,2025-02-10
91,34,2,2024-05-13
99,22,3,2024-02-10
3,4,4,2024-09-14
53,62,2,2025-06-22
47,140,1,2024-08-13
1,33,2,2025-04-04
62,127,5,2024-01-31
75,68,3,2025-09-04
47,66,5,2024-11-06
22,40,2,2025-02-16
81,147,5,2023-12-17
50,119,5,2024-01-07
40,41,2,2025-10-22
47,130,3,2024-04-03
22,126,4,2024-11-10
100,31,2,2025-10-27
83,62,4,2025-03-12
20,145,4,2025-05-16
73,23,3,2025-08-31
100,47,2,2024-08-12
65,9,5,2025-07-02
37,102,2,2024-12-08
43,5,4,2024-01-07
55,109,3,2025-01-16
6,124,5,2025-07-07
31,119,1,2024-11-25
61,29,1,2025-03-11
22,114,2,2025-03-08
41,109,4,2025-05-18
81,84,4,2024-04-10
28,48,1,2024-10-10
68,74,3,2024-11-10
51,84,3,2025-05-27
7,26,2,2025-04-13
22,1,3,2024-06-19
99,53,4,2025-07-17
90,148,3,2025-09-22
23,9,4,2025-07-11
23,124,4,2024-06-12
15,23,1,2025-07-25
55,65,4,2025-09-20
68,37,5,2025-06-13
15,44,4,2025-06-13
51,91,4,2024-11-24
97,94,2,2024-02-17
32,46,4,2024-08-18
64,61,2,2024-01-27
6,42,2,2024-03-31
25,1,5,2025-01-10
70,87,1,2023-12-04
12,21,4,2025-10-04
67,133,4,2024-01-11
17,30,4,2025-01-09
79,71,2,2025-10-14
19,114,5,2025-08-22
66,57,2,2024-12-05
23,80,3,2024-05-02
45,53,1,2024-06-09
23,110,5,2025-06-20
11,90,3,2024-09-10
63,23,5,2025-06-19
2,20,2,2025-02-09
65,79,3,2025-07-09
57,17,3,2025-01-13
39,49,5,2024-10-12
9,137,5,2025-10-06
63,140,2,2025-08-26
41,40,2,2025-02-16
73,51,4,2025-06-13
53,95,1,2024-03-21
85,32,2,2025-04-25
2,86,5,2024-12-06
28,126,3,2024-05-08
47,132,1,2025-02-07
68,46,4,2024-09-22
82,74,2,2025-04-16
85,49,4,2024-03-20
27,145,1,2024-02-26
15,77,4,2025-05-03
4,3,5,2025-09-19
80,21,2,2024-10-25
59,59,4,2024-01-22
69,44,1,2025-09-17
43,104,4,2023-11-23
30,55,5,2025-09-30
54,99,3,2025-06-27
46,106,4,2025-10-15
44,96,2,2025-01-05
25,81,2,2024-10-27
52,87,1,2025-06-13
97,109,4,2025-08-11
41,63,3,2024-12-16
43,124,3,2025-10-26
38,66,5,2024-02-08
21,124,1,2025-08-26
6,132,2,2024-06-27
73,16,5,2024-07-27
74,144,1,2025-02-06
9,133,4,2024-10-25
55,118,2,2024-04-20
47,111,3,2023-12-22
67,141,1,2025-10-09
16,36,3,2025-02-28
79,9,3,2025-03-24
24,29,3,2023-11-04
97,99,2,2024-09-03
4,75,1,2023-11-24
92,34,3,2024-11-11
91,22,4,2025-08-08
76,77,5,2025-01-25
41,34,5,2025-03-06
96,20,3,2025-03-13
31,129,5,2024-09-07
2,27,1,2024-10-15
23,141,2,2025-04-25
57,83,2,2025-01-24
73,84,5,2023-12-18
62,92,4,2024-07-13
40,79,2,2024-09-16
27,41,2,2024-12-08
91,6,2,2025-06-08
89,75,4,2024-07-27
62,132,1,2024-06-09
81,58,2,2025-06-27
51,95,4,2025-08-11
